step,amount,newbalanceOrig,newbalanceDest,isFraud,type_CASH_OUT,type_TRANSFER
348,428546.25,0.0,1655868.27,0,1,0
405,585341.97,0.0,2189759.17,0,0,1
178,2185104.79,0.0,2293998.53,0,0,1
13,508074.09,0.0,2267612.72,0,1,0
250,524393.68,0.0,1365974.67,0,0,1
181,183700.81,178574.52,434947.31,0,1,0
179,1360203.25,0.0,4917397.58,0,0,1
258,152495.04,0.0,701012.79,0,1,0
279,500371.01,0.0,2443506.31,0,0,1
154,1545976.69,0.0,1545976.69,0,0,1
305,167310.18,0.0,341453.36,0,1,0
404,217610.06,0.0,1842359.19,0,1,0
9,1503789.36,0.0,5038549.2,0,0,1
565,255794.82,0.0,840237.73,0,1,0
383,684488.76,0.0,2336075.61,0,0,1
253,213921.6,0.0,840113.38,0,1,0
153,1174192.22,0.0,3338084.94,0,0,1
140,88233.1,0.0,1428007.64,0,1,0
352,198846.53,0.0,198846.53,0,1,0
13,15031.04,0.0,438165.56,0,1,0
40,12193.86,0.0,12193.86,0,1,0
376,59304.75,207700.27,10940011.46,0,1,0
237,40445.7,0.0,4990908.8,0,1,0
234,314257.49,0.0,314257.49,0,1,0
140,223346.67,0.0,226918.74,0,1,0
466,113526.81,0.0,391547.8,0,1,0
202,176975.91,0.0,3525607.85,0,1,0
190,63087.91,0.0,2339305.58,0,0,1
208,29682.92,0.0,402310.32,0,1,0
380,187190.68,0.0,187190.68,0,1,0
281,234792.93,0.0,375006.17,0,1,0
302,1919263.56,0.0,4839620.52,0,0,1
331,647512.28,0.0,980651.9,0,0,1
228,1617035.44,0.0,1617035.44,0,0,1
449,409176.35,0.0,409176.35,0,1,0
163,55719.66,390881.34,225809.53,0,1,0
306,179476.09,0.0,567790.75,0,1,0
187,406822.34,0.0,9727080.89,0,1,0
348,176571.2,0.0,322070.94,0,1,0
374,218298.55,0.0,2199852.68,0,1,0
250,42305.87,0.0,181940.84,0,1,0
181,43510.38,0.0,722020.61,0,0,1
179,568119.94,0.0,2269329.63,0,0,1
397,57710.84,0.0,1704626.16,0,1,0
395,354912.08,0.0,1036861.95,0,1,0
404,272309.8,0.0,840142.36,0,1,0
354,69097.31,0.0,1293214.34,0,1,0
138,189952.54,0.0,1452825.2,0,1,0
263,59684.04,0.0,2190899.3,0,1,0
705,22483.27,0.0,986979.74,0,1,0
164,6029.31,0.0,381470.07,0,1,0
213,218191.78,0.0,580711.66,0,1,0
278,212548.18,0.0,2052135.18,0,1,0
394,694911.2,0.0,7391081.02,0,0,1
37,140512.65,0.0,237812.97,0,1,0
161,331671.0,0.0,2736490.47,0,0,1
278,27129.41,0.0,1757845.45,0,0,1
297,159267.46,0.0,2409278.73,0,1,0
372,511476.55,0.0,4482790.66,0,1,0
140,29691.12,0.0,630563.44,0,1,0
235,8502.66,10971.34,876833.04,0,1,0
209,1244.93,50835.07,131767.09,0,1,0
35,67676.99,38467.01,84335.38,0,1,0
378,123737.73,0.0,123737.73,0,1,0
324,2646167.07,0.0,2646167.07,0,0,1
186,113151.6,12672.4,113151.6,0,1,0
595,240358.72,0.0,696854.59,0,1,0
206,81805.45,0.0,1228614.05,0,1,0
236,297372.81,0.0,1351226.23,0,1,0
19,8847.53,237653.39,1622638.69,0,1,0
356,108409.16,0.0,565619.18,0,1,0
304,19912.21,0.0,50000.92,0,1,0
185,82612.08,0.0,529538.35,0,1,0
396,3226.69,7115.31,3226.69,0,1,0
260,110800.72,0.0,1196106.58,0,0,1
17,233258.66,0.0,1481758.8,0,1,0
249,251896.32,0.0,616385.65,0,1,0
282,93757.39,0.0,4101763.17,0,1,0
138,339402.56,168577.44,425450.87,0,1,0
36,108123.25,0.0,108123.25,0,1,0
44,103807.02,42819.98,6807440.04,0,0,1
186,346681.12,0.0,2949349.7,0,1,0
403,399128.66,0.0,834719.8,0,0,1
41,432218.17,0.0,432218.17,0,1,0
182,191017.66,0.0,509042.47,0,0,1
353,1980590.33,0.0,42620398.08,0,0,1
231,45713.57,0.0,142932.12,0,0,1
408,53965.9,0.0,1141090.18,0,1,0
306,187683.14,0.0,1441774.3,0,1,0
274,56.2,15939.8,255545.23,0,1,0
522,295921.33,0.0,1144961.78,0,0,1
135,41253.04,0.0,2019693.43,0,1,0
138,1088039.49,0.0,2765751.15,0,0,1
237,678607.71,0.0,2750858.18,0,0,1
181,102380.29,0.0,160860.9,0,1,0
139,127515.21,0.0,1396076.83,0,1,0
277,5056.05,0.0,405332.47,0,1,0
33,86263.59,0.0,390027.52,0,1,0
378,79532.54,0.0,400192.73,0,1,0
400,363460.86,0.0,363460.86,0,1,0
330,90490.27,0.0,211634.39,0,1,0
379,275306.12,0.0,635819.44,0,0,1
226,310611.87,0.0,8693141.97,0,1,0
177,255043.47,0.0,284606.27,0,1,0
276,61251.11,0.0,142908.93,0,1,0
329,74169.24,0.0,333167.89,0,1,0
684,301617.42,0.0,1364979.38,0,1,0
188,414778.63,0.0,2769306.88,0,0,1
188,238951.72,0.0,268745.56,0,1,0
189,40204.93,0.0,40204.93,0,1,0
260,188389.75,0.0,679566.37,0,1,0
18,126214.44,0.0,533547.73,0,1,0
274,337993.36,0.0,364546.96,0,0,1
375,426859.9,0.0,1271808.72,0,1,0
381,290859.3,0.0,1173252.6,0,0,1
131,429390.95,70100.05,1491605.13,0,1,0
134,101171.03,0.0,611332.78,0,1,0
277,104164.52,0.0,197734.19,0,1,0
11,29746.14,21753.86,522597.49,0,1,0
38,343427.36,0.0,351268.8,0,1,0
327,504234.95,0.0,504234.95,0,1,0
235,6345.17,100082.83,2258284.84,0,1,0
162,44353.33,0.0,400478.92,0,1,0
286,286436.49,0.0,2130728.58,0,1,0
404,410994.42,0.0,3252943.86,0,0,1
230,185691.69,0.0,746317.41,0,1,0
43,72396.41,0.0,343970.17,0,1,0
691,62985.26,6449.46,127650.04,0,1,0
380,103322.59,0.0,103322.59,0,0,1
130,62665.26,0.0,21921378.12,0,0,1
277,102989.87,612528.45,1734524.5,0,1,0
158,177178.15,0.0,2571437.63,0,0,1
301,52566.76,0.0,2791826.33,0,1,0
274,23364.99,71162.33,1420380.9,0,1,0
228,169758.16,0.0,922751.7,0,1,0
359,77935.92,0.0,451992.29,0,1,0
45,97049.0,0.0,97049.0,0,0,1
229,118201.66,0.0,2566741.88,0,1,0
301,113308.04,0.0,465361.83,0,1,0
163,373768.86,0.0,1556442.4,0,1,0
571,27866.94,0.0,1693619.86,0,1,0
351,842810.79,0.0,12593295.17,0,0,1
349,248685.89,0.0,3818790.17,0,1,0
252,98367.64,0.0,220526.48,0,1,0
260,89780.37,0.0,351782.44,0,1,0
373,120744.93,0.0,120744.93,0,1,0
212,186303.66,0.0,1299060.8,0,1,0
184,743562.32,0.0,14485017.2,0,0,1
370,221545.87,0.0,221545.87,0,1,0
47,69139.09,0.0,185973.8,0,1,0
659,396249.42,0.0,396249.42,0,1,0
236,268388.85,0.0,268388.85,0,1,0
346,3151600.04,0.0,3151600.04,0,0,1
402,66357.71,0.0,193043.72,0,0,1
156,149395.67,0.0,412456.54,0,0,1
328,24728.54,6422.46,24728.54,0,1,0
38,3628.86,0.0,497043.57,0,1,0
155,65203.95,0.0,1490825.79,0,1,0
207,79342.44,0.0,258059.54,0,1,0
517,759756.9,0.0,2353711.43,0,0,1
132,149321.46,0.0,211364.4,0,1,0
19,76997.65,383267.38,561676.99,0,1,0
402,122956.4,0.0,2808644.18,0,1,0
182,68313.66,0.0,637324.74,0,1,0
13,134844.87,0.0,259993.59,0,1,0
232,186199.28,0.0,186199.28,0,1,0
180,188379.31,0.0,188379.31,0,1,0
36,276925.84,0.0,1259129.21,0,1,0
213,191645.27,0.0,1002239.62,0,1,0
157,639967.65,0.0,8332138.65,0,0,1
177,86517.63,0.0,1700625.07,0,1,0
155,574878.23,0.0,1797150.29,0,0,1
182,1744.71,0.0,520027.64,0,1,0
354,1000829.48,0.0,2372333.3,0,0,1
261,112176.7,0.0,1758890.36,0,1,0
378,133091.51,0.0,133091.51,0,1,0
42,29653.76,0.0,1174893.83,0,1,0
661,201406.21,0.0,1424698.45,0,1,0
183,116009.06,0.0,2755867.53,0,1,0
302,328124.79,72265.21,665484.15,0,1,0
544,315886.63,0.0,315886.63,0,1,0
139,33092.46,0.0,114325.12,0,1,0
404,151491.36,0.0,12007192.21,0,1,0
20,310041.91,0.0,869522.72,0,1,0
140,151979.58,0.0,151979.58,0,1,0
350,319184.5,0.0,1104464.26,0,1,0
503,114497.49,0.0,472456.07,0,0,1
10,10537.49,430.51,0.0,0,1,0
372,134731.86,26797.12,6333991.99,0,1,0
348,161314.87,0.0,632679.08,0,1,0
10,6486.35,0.0,190126.18,0,1,0
38,182888.39,181377.91,3758113.49,0,1,0
14,85755.87,0.0,0.0,0,1,0
323,6680.85,0.0,353013.23,0,1,0
231,39503.98,0.0,1414672.56,0,0,1
300,78198.49,0.0,286572.97,0,1,0
205,331744.96,0.0,9320913.46,0,1,0
490,314980.53,0.0,1173600.87,0,0,1
369,358688.8,0.0,1030007.9,0,1,0
132,214557.42,0.0,1356729.87,0,1,0
328,2047039.28,0.0,9988817.5,0,0,1
39,425653.66,0.0,24424792.44,0,1,0
18,216236.53,0.0,2175074.99,0,1,0
326,106984.46,396248.54,7537949.88,0,1,0
235,328001.2,0.0,1853709.02,0,0,1
334,354970.6,0.0,1658568.46,0,0,1
132,450407.37,0.0,450407.37,0,1,0
179,241960.41,0.0,2714356.81,0,1,0
303,270517.82,0.0,1491743.82,0,1,0
301,257028.25,37322.75,611767.46,0,1,0
19,267628.09,0.0,238751.27,0,1,0
228,1487916.98,0.0,1511073.69,0,0,1
299,140983.03,0.0,462354.85,0,1,0
379,114611.39,0.0,1263714.17,0,1,0
20,157632.89,0.0,410640.16,0,1,0
351,179705.17,0.0,531720.51,0,1,0
329,379201.57,0.0,1480581.91,0,1,0
563,156834.38,0.0,8964403.67,0,1,0
93,43911.99,0.0,386865.16,0,1,0
139,112303.1,0.0,410992.01,0,0,1
138,1077888.68,0.0,3808749.42,0,0,1
137,156664.54,0.0,9136490.92,0,1,0
310,997231.08,0.0,2890178.19,0,0,1
10,1504635.8,0.0,2863786.67,0,0,1
134,432799.05,0.0,1093055.89,0,0,1
332,33282.59,0.0,108457.64,0,1,0
44,228966.75,0.0,561651.64,0,1,0
349,148008.51,0.0,305010.58,0,1,0
249,106050.26,0.0,106050.26,0,1,0
209,234516.56,0.0,304815.76,0,1,0
380,38679.51,0.0,234665.87,0,1,0
375,109062.18,0.0,1208409.91,0,1,0
328,493400.24,0.0,10976743.55,0,1,0
375,174585.68,0.0,1532035.02,0,1,0
227,344661.87,0.0,1374130.82,0,1,0
378,345702.15,0.0,824225.93,0,1,0
203,179380.46,0.0,419160.23,0,1,0
163,289779.48,20565.52,289779.48,0,1,0
140,189168.0,0.0,1146073.57,0,1,0
41,266615.59,0.0,935891.46,0,1,0
15,458678.21,0.0,910811.0,0,1,0
307,507040.97,0.0,507040.97,0,0,1
229,137267.8,0.0,1499086.12,0,1,0
9,82444.5,0.0,157289.51,0,1,0
310,264507.55,0.0,599926.56,0,1,0
11,79752.14,0.0,405762.22,0,1,0
308,113068.19,0.0,474037.14,0,1,0
300,308362.87,0.0,881076.71,0,1,0
254,33355.16,0.0,166504.03,0,1,0
95,241688.17,0.0,277444.32,0,1,0
158,148477.27,0.0,2627747.01,0,1,0
306,3856.05,1239.95,3856.05,0,1,0
403,1394.22,0.0,20987.1,0,1,0
299,402584.72,0.0,2487392.77,0,1,0
161,292583.69,0.0,1943528.0,0,1,0
205,230347.75,0.0,751483.92,0,1,0
235,143050.52,0.0,4991026.45,0,1,0
141,3069.69,55557.95,46333.9,0,1,0
356,27267.79,101790.21,29401.23,0,1,0
574,143462.95,0.0,1410762.53,0,0,1
307,195869.65,0.0,425928.3,0,1,0
253,88827.31,0.0,1019964.27,0,1,0
236,169417.61,0.0,1333289.0,0,1,0
398,337787.55,0.0,1022129.18,0,1,0
301,119168.03,0.0,6491759.32,0,1,0
95,63197.65,0.0,1015773.07,0,0,1
306,280745.83,0.0,426166.86,0,1,0
22,136518.15,0.0,1033237.04,0,0,1
16,355108.43,0.0,537116.1,0,0,1
303,96692.48,0.0,2520158.74,0,0,1
161,141903.49,0.0,2294249.05,0,1,0
178,115142.04,0.0,352437.57,0,1,0
401,398785.58,0.0,398785.58,0,1,0
404,429933.47,0.0,8881091.08,0,0,1
398,2004297.41,0.0,4592345.4,0,0,1
235,1732853.5,0.0,1965165.34,0,0,1
398,370290.47,0.0,1649836.52,0,1,0
136,221498.14,0.0,221498.14,0,1,0
348,19957.48,0.0,19957.48,0,1,0
187,143550.93,0.0,338001.79,0,1,0
393,124554.89,0.0,476722.75,0,1,0
545,21071.79,31552.21,1001645.4,0,1,0
306,125628.7,0.0,303816.9,0,1,0
187,201981.1,60838.9,1710557.06,0,1,0
301,290086.75,308583.25,372284.87,0,1,0
278,31138.93,0.0,113253.62,0,0,1
229,42674.81,0.0,709122.81,0,1,0
251,182763.8,0.0,645189.34,0,1,0
347,458128.57,0.0,1475609.33,0,0,1
33,133518.32,0.0,922693.34,0,1,0
16,243594.02,0.0,670036.81,0,1,0
44,91628.53,0.0,260880.37,0,0,1
404,5755.09,5406.91,17566.26,0,1,0
12,388087.19,0.0,2234730.68,0,1,0
449,307186.79,0.0,1691736.11,0,1,0
397,367494.76,0.0,1613772.53,0,1,0
305,341803.88,0.0,799831.53,0,0,1
379,49609.23,0.0,307584.09,0,0,1
376,24012.68,0.0,4084273.91,0,1,0
323,254398.59,0.0,275907.39,0,1,0
257,83762.92,0.0,418825.18,0,1,0
426,3706392.29,0.0,8159119.23,0,0,1
404,364805.37,0.0,3068725.93,0,1,0
19,93517.47,127824.53,424149.47,0,1,0
369,359916.22,0.0,1954314.72,0,1,0
17,167716.77,0.0,3436149.19,0,1,0
164,104274.04,0.0,648633.29,0,1,0
139,220331.01,0.0,220331.01,0,1,0
153,133438.47,0.0,937424.09,0,1,0
134,37496.37,33250.63,180112.07,0,1,0
138,174635.3,97104.7,1533929.97,0,1,0
522,85302.68,0.0,5822064.62,0,1,0
205,319440.88,0.0,665444.27,0,0,1
396,177975.81,0.0,1173841.02,0,1,0
34,129696.63,0.0,3168458.87,0,1,0
205,184517.11,0.0,480001.19,0,1,0
19,161400.72,0.0,363926.75,0,1,0
209,45542.64,71318.04,236098.38,0,1,0
327,135153.13,0.0,273229.3,0,1,0
234,113833.37,0.0,113833.37,0,1,0
231,50648.93,0.0,1581596.49,0,1,0
178,1495775.93,0.0,3078633.03,0,0,1
273,873583.32,0.0,3880076.15,0,0,1
134,157236.64,0.0,404244.58,0,1,0
322,38541.45,0.0,1090668.53,0,1,0
20,411173.27,0.0,836226.42,0,1,0
211,56661.89,0.0,56661.89,0,1,0
306,434251.05,0.0,1281945.17,0,1,0
14,136513.94,981850.59,772622.64,0,1,0
298,454302.92,0.0,1035219.84,0,1,0
306,100941.93,0.0,103351.64,0,1,0
355,278631.84,0.0,2768374.62,0,1,0
307,106549.35,0.0,1417579.55,0,1,0
161,226593.84,0.0,2459088.83,0,1,0
139,120945.12,0.0,157485.49,0,1,0
226,1449380.28,0.0,6201739.75,0,0,1
356,5779.09,31750.91,2159688.7,0,1,0
15,184475.16,0.0,184475.16,0,1,0
404,94664.53,0.0,520793.97,0,1,0
20,101985.96,0.0,533086.05,0,1,0
331,139364.28,0.0,2115672.79,0,1,0
183,210810.04,0.0,2532543.75,0,1,0
41,2590443.57,0.0,10250802.65,0,0,1
379,128515.03,0.0,340060.04,0,1,0
36,56805.92,0.0,875217.27,0,1,0
305,329320.47,0.0,565166.66,0,1,0
250,115832.73,0.0,940247.41,0,1,0
307,257210.24,0.0,479585.81,0,1,0
371,47238.67,0.0,924926.97,0,1,0
164,219023.13,92123.87,273651.01,0,1,0
209,152732.39,0.0,5183603.11,0,1,0
41,230532.6,0.0,1497066.69,0,1,0
330,93644.01,0.0,207436.4,0,1,0
186,520706.86,0.0,1170137.75,0,1,0
304,175619.3,0.0,183575.57,0,1,0
355,55252.75,0.0,1267252.19,0,1,0
323,141531.21,0.0,486356.96,0,1,0
161,7679.47,326127.97,261390.92,0,1,0
161,78012.93,0.0,430725.05,0,1,0
257,82411.2,0.0,2409816.22,0,1,0
303,66863.09,0.0,197133.33,0,1,0
351,12731.33,0.0,186667.77,0,1,0
179,19250.46,0.0,98755.3,0,1,0
19,461938.54,0.0,1983072.28,0,0,1
280,36921.05,0.0,614152.62,0,1,0
252,65650.99,0.0,1079431.89,0,1,0
321,459249.94,0.0,566701.88,0,0,1
251,107009.98,0.0,107009.98,0,1,0
186,449511.6,0.0,612285.57,0,1,0
36,271123.16,0.0,9082544.59,0,1,0
167,296695.77,0.0,610800.62,0,0,1
203,102797.53,0.0,404845.02,0,1,0
204,104062.59,0.0,104062.59,0,1,0
398,194007.56,0.0,605455.33,0,1,0
299,144098.41,0.0,742311.12,0,1,0
156,653914.02,0.0,5252309.03,0,0,1
15,366947.51,0.0,815570.26,0,1,0
252,151755.77,0.0,6013297.37,0,1,0
37,281883.15,0.0,1968013.88,0,1,0
38,367919.68,0.0,15347905.57,0,1,0
276,170875.6,0.0,356280.26,0,0,1
302,266840.05,0.0,1959266.03,0,1,0
42,57836.9,124742.1,57836.9,0,1,0
329,142988.5,0.0,701176.85,0,1,0
10,88277.2,680701.4,3755218.46,0,1,0
359,40290.49,0.0,1057278.02,0,1,0
227,542066.28,0.0,599066.68,0,0,1
353,1237328.73,0.0,2986699.66,0,0,1
232,72039.75,0.0,172376.77,0,1,0
13,360764.21,0.0,362974.21,0,1,0
355,131009.74,16529.26,131009.74,0,1,0
373,19835.39,5911.61,19835.39,0,1,0
283,87013.87,21380.16,345971.99,0,1,0
330,43585.19,0.0,721218.85,0,1,0
159,58487.27,0.0,1163191.68,0,1,0
205,89924.31,93333.69,3977437.72,0,1,0
201,135334.71,0.0,135334.71,0,1,0
329,537783.05,0.0,537783.05,0,0,1
253,87146.13,0.0,557314.67,0,1,0
20,115462.65,0.0,1541888.19,0,1,0
374,287496.82,0.0,5687808.44,0,0,1
41,202143.51,307418.84,827668.2,0,1,0
451,58747.6,44042.4,107129.92,0,1,0
203,345921.46,0.0,3007169.45,0,1,0
278,139582.28,0.0,2124917.43,0,1,0
285,430851.82,0.0,1041492.51,0,1,0
400,3313977.88,0.0,7045417.77,0,0,1
351,408753.29,0.0,408753.29,0,1,0
642,274629.22,0.0,4867132.61,0,1,0
13,44388.3,0.0,471126.52,0,1,0
546,24256.65,0.0,3880990.7,0,1,0
13,35051.79,0.0,247149.76,0,1,0
378,32753.1,0.0,1524757.98,0,1,0
277,95387.47,0.0,95387.47,0,1,0
158,150423.88,0.0,423123.87,0,1,0
164,278542.88,0.0,4910454.04,0,1,0
20,156892.96,0.0,590231.22,0,1,0
406,613440.12,0.0,4331890.24,0,0,1
399,658842.2,0.0,1744606.59,0,0,1
203,317541.36,0.0,492042.79,0,0,1
182,378157.61,0.0,378157.61,0,1,0
350,111405.59,0.0,1848059.97,0,1,0
135,917737.53,0.0,9761065.55,0,0,1
141,339090.75,0.0,4073789.99,0,1,0
186,42998.53,0.0,647754.11,0,1,0
138,135300.46,0.0,1213682.23,0,0,1
202,373448.8,0.0,1417197.06,0,1,0
235,80544.57,0.0,1387178.27,0,1,0
132,211324.32,0.0,3437876.58,0,1,0
283,25629.48,0.0,106666.79,0,1,0
203,185877.49,0.0,815888.71,0,1,0
281,184809.54,0.0,184809.54,0,1,0
13,13919.76,0.0,113686.76,0,1,0
36,473838.57,0.0,1507114.42,0,1,0
234,4419.19,0.0,155614.23,0,1,0
164,135482.67,0.0,135482.67,0,1,0
256,62364.84,0.0,132149.36,0,1,0
397,101614.13,0.0,266831.48,0,1,0
404,122803.39,0.0,579730.04,0,1,0
135,6057.47,51989.53,2102344.04,0,0,1
180,143332.52,0.0,293287.67,0,1,0
206,143772.66,0.0,728680.74,0,0,1
284,186876.94,0.0,1293242.15,0,0,1
38,501045.31,0.0,2367283.5,0,0,1
228,90637.13,0.0,791075.86,0,1,0
298,4805.83,64506.17,471022.84,0,1,0
396,243628.6,0.0,1196542.09,0,1,0
234,138551.9,0.0,4892789.94,0,1,0
188,66238.13,0.0,2439757.81,0,1,0
189,96668.63,0.0,2286433.58,0,0,1
207,110852.38,0.0,110852.38,0,1,0
284,88424.01,0.0,4051231.67,0,1,0
399,387163.69,0.0,1125334.87,0,1,0
306,103031.77,0.0,117456.3,0,1,0
12,392778.86,0.0,1584531.62,0,1,0
400,157287.54,0.0,396541.38,0,1,0
130,293772.49,0.0,1183116.61,0,1,0
405,87215.6,0.0,1649566.86,0,1,0
354,96774.64,360752.36,2304086.19,0,1,0
135,199235.76,0.0,216742.69,0,1,0
350,908919.86,0.0,856302.16,0,0,1
328,189510.28,0.0,946524.21,0,1,0
567,755635.92,0.0,1840749.28,0,0,1
518,140683.72,0.0,140683.72,0,1,0
324,448832.13,0.0,1927688.41,0,1,0
279,145977.38,0.0,145977.38,0,1,0
492,1897140.36,0.0,1963511.56,0,0,1
145,107634.39,0.0,624780.36,0,1,0
282,307265.58,0.0,462392.59,0,0,1
299,68460.53,0.0,152782.36,0,1,0
186,137077.04,0.0,5676037.53,0,1,0
10,256237.51,0.0,177279.91,0,1,0
310,40911.82,0.0,88731.51,0,1,0
209,23579.28,0.0,1113412.34,0,1,0
369,150231.9,0.0,2816364.63,0,1,0
304,5457.63,15879.37,42252.67,0,1,0
274,2363136.29,0.0,10871364.22,0,0,1
379,154674.37,0.0,6572937.54,0,1,0
19,186558.05,0.0,815930.75,0,1,0
139,116958.69,0.0,305563.51,0,1,0
233,205032.15,0.0,205032.15,0,1,0
41,375121.29,0.0,3811074.03,0,1,0
9,161533.81,553096.09,4330006.47,0,1,0
349,102157.59,0.0,329159.99,0,1,0
206,213622.73,0.0,611510.01,0,0,1
350,110084.45,0.0,853807.8,0,1,0
40,200285.16,0.0,200285.16,0,1,0
187,235280.81,0.0,1076749.95,0,1,0
305,130296.69,0.0,1202511.51,0,1,0
402,313813.56,0.0,28357322.02,0,0,1
302,388725.14,0.0,7232665.06,0,1,0
159,2346433.01,0.0,4939387.2,0,0,1
182,181805.4,0.0,387350.4,0,0,1
690,425635.88,0.0,1112756.89,0,0,1
36,218158.86,0.0,254300.86,0,1,0
184,3220.72,503874.28,3220.72,0,1,0
231,188178.21,0.0,188178.21,0,1,0
321,57441.2,0.0,594692.93,0,1,0
36,261666.47,0.0,275838.47,0,1,0
46,11344.31,0.0,886203.3,0,1,0
38,156494.47,0.0,2634869.23,0,0,1
33,336077.16,0.0,1155035.39,0,1,0
236,37582.71,32030.29,1794975.17,0,1,0
21,353042.56,0.0,926039.16,0,0,1
284,408197.96,0.0,2211428.53,0,1,0
18,371346.05,0.0,1830920.7,0,1,0
139,221505.88,0.0,11454108.6,0,1,0
356,116072.23,0.0,2388087.56,0,1,0
11,1408608.02,0.0,6861230.5,0,0,1
404,65106.63,653883.79,164662.14,0,0,1
356,142152.06,0.0,142152.06,0,1,0
252,123057.16,71056.17,276773.0,0,1,0
238,8676.8,8997.34,531402.49,0,1,0
14,140810.15,0.0,3324070.68,0,1,0
310,9142.69,0.0,3251426.31,0,1,0
16,217341.02,0.0,806466.87,0,1,0
428,231574.04,0.0,640470.64,0,1,0
250,1249212.39,0.0,2612059.98,0,0,1
282,64391.17,0.0,574321.26,0,1,0
401,361145.8,0.0,361145.8,0,1,0
212,117541.15,0.0,368327.07,0,1,0
303,252109.61,0.0,612779.06,0,1,0
407,380225.71,0.0,1062269.72,0,0,1
185,198570.07,0.0,508220.45,0,1,0
378,268052.1,0.0,1480864.63,0,1,0
183,885964.07,0.0,2783028.69,0,0,1
162,887535.01,0.0,4694182.34,0,0,1
130,53554.42,0.0,53554.42,0,1,0
37,24686.79,127241.21,24686.79,0,1,0
254,324283.07,0.0,1744439.18,0,1,0
254,254407.27,0.0,590158.02,0,1,0
15,180503.56,0.0,180503.56,0,1,0
134,200262.63,106358.37,255567.17,0,1,0
37,819107.16,0.0,2137401.51,0,0,1
13,59782.74,0.0,4150459.22,0,1,0
16,385322.59,0.0,12200472.12,0,1,0
18,168316.56,0.0,446648.85,0,1,0
19,271839.53,0.0,2917294.08,0,1,0
154,315602.92,0.0,919149.57,0,1,0
181,50120.17,0.0,273601.03,0,1,0
204,172968.41,0.0,373016.16,0,0,1
380,198068.53,0.0,1379868.27,0,1,0
227,314655.03,0.0,1099587.12,0,1,0
354,218959.89,0.0,1042248.2,0,1,0
154,202835.9,0.0,2425797.04,0,1,0
10,1052367.74,0.0,2848354.46,0,0,1
252,126.15,16278.85,126.15,0,1,0
206,299277.79,0.0,2902677.18,0,1,0
378,329844.65,0.0,482112.36,0,1,0
379,294286.54,0.0,1082621.87,0,1,0
40,369883.14,0.0,2408061.61,0,1,0
396,289137.76,0.0,367953.34,0,1,0
329,1181997.55,0.0,1308620.68,0,0,1
18,57586.02,0.0,812010.09,0,1,0
44,40534.51,0.0,269928.22,0,0,1
299,71648.19,0.0,180052.74,0,1,0
327,55797.71,0.0,4230875.65,0,1,0
302,1025503.77,0.0,5412134.0,0,0,1
308,109068.68,0.0,109068.68,0,1,0
325,823944.42,0.0,1070570.98,0,0,1
227,13987.76,0.0,6413827.25,0,1,0
130,412447.4,0.0,719643.4,0,1,0
230,118177.66,0.0,6502155.1,0,1,0
349,2569014.2,0.0,7800180.6,0,0,1
284,152379.82,0.0,641783.92,0,0,1
185,233226.24,0.0,475245.31,0,0,1
225,209188.21,0.0,737322.24,0,1,0
167,10490.09,0.0,1772450.9,0,1,0
212,85930.11,0.0,1751993.82,0,1,0
16,113918.86,0.0,5418891.94,0,1,0
237,281984.28,0.0,3746986.25,0,1,0
400,30496.39,19695.61,537850.43,0,1,0
237,418178.17,0.0,1692027.98,0,0,1
230,148204.1,0.0,4797602.17,0,1,0
355,36667.81,8333.19,304944.69,0,1,0
237,196397.86,0.0,1971692.59,0,0,1
527,80464.06,0.0,257548.77,0,0,1
352,71598.57,0.0,3426552.44,0,1,0
33,284691.89,0.0,3865704.18,0,1,0
282,243680.67,0.0,1863744.24,0,1,0
351,128362.51,0.0,2102754.76,0,1,0
10,414921.17,0.0,564559.56,0,1,0
34,386401.11,0.0,1703440.45,0,1,0
370,165276.53,0.0,623858.78,0,1,0
274,291929.3,0.0,1694231.74,0,1,0
212,274892.01,0.0,765581.27,0,1,0
261,158711.45,0.0,453783.51,0,1,0
44,7635.46,43147.54,410931.9,0,1,0
159,193780.6,0.0,934678.18,0,1,0
232,266545.31,0.0,1400399.06,0,1,0
164,205423.15,0.0,205423.15,0,1,0
276,88006.74,0.0,11462716.68,0,1,0
183,236412.55,0.0,760028.95,0,1,0
21,70847.92,0.0,70847.92,0,1,0
131,279662.71,0.0,2578028.04,0,1,0
183,191217.2,0.0,1198816.24,0,1,0
355,134183.18,0.0,1386870.83,0,1,0
310,69855.64,0.0,2658873.22,0,1,0
354,249676.18,0.0,244394.55,0,1,0
136,379121.34,0.0,379121.34,0,1,0
234,41890.81,0.0,1152426.3,0,1,0
19,229129.79,0.0,1270956.1,0,1,0
322,1018212.94,0.0,2814509.04,0,0,1
17,208825.8,0.0,390663.05,0,0,1
43,152257.37,0.0,438446.71,0,1,0
210,70756.87,0.0,1254178.49,0,1,0
140,160299.73,0.0,160299.73,0,1,0
324,354118.77,0.0,354118.77,0,1,0
403,127948.11,0.0,164775.64,0,1,0
373,115956.61,0.0,427458.78,0,1,0
715,97252.24,0.0,519170.1,0,1,0
38,276732.99,0.0,1009133.58,0,0,1
683,55167.43,0.0,383122.77,0,1,0
307,493662.45,0.0,567093.02,0,0,1
204,143405.41,262696.59,1158347.15,0,1,0
41,147429.04,77919.43,147429.04,0,1,0
